bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
855,STATE_855,north_america,378,STATE_378,split,0.800,1,11,4,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=5/13; bsr_source_count=1
152,STATE_152,europe,152,STATE_152,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1
183,STATE_183,europe,183,STATE_183,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
271,STATE_271,africa,271,STATE_271,merge,0.750,5,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=3; bsr_source_count=9
275,STATE_275,africa,275,Transvaal,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
286,STATE_286,asia,1088,STATE_1088,split,0.875,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
328,STATE_328,asia,328,Kirin,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=9; tsr_overlap_rank=3/4; bsr_source_count=1
335,STATE_335,asia,335,Java,merge,0.667,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
336,STATE_336,asia,1085,STATE_1085,merge,1.000,5,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=5; bsr_source_count=6
419,STATE_419,middle_east,1000,STATE_1000,merge,1.000,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=5; bsr_source_count=2
458,STATE_458,africa,458,STATE_458,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1
542,STATE_542,africa,542,STATE_542,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1
588,STATE_588,asia,882,Pavlodar,merge,1.000,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=9; bsr_source_count=2
593,STATE_593,asia,593,STATE_593,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=13; tsr_overlap_rank=1/2; bsr_source_count=1
599,STATE_599,asia,594,STATE_594,split,0.929,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=13; tsr_overlap_rank=1/2; bsr_source_count=1
601,STATE_601,asia,601,STATE_601,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
612,STATE_612,asia,612,STATE_612,merge,0.786,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=2
617,STATE_617,asia,617,STATE_617,merge,0.917,5,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,merge vp_review resource_distribution owner_core_conflict,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=5
621,STATE_621,asia,621,STATE_621,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
664,STATE_664,europe,664,STATE_664,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
666,STATE_666,europe,666,STATE_666,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=23; tsr_overlap_rank=1/2; bsr_source_count=1
669,STATE_669,australia,1079,STATE_1079,merge,0.857,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2
671,STATE_671,asia,671,STATE_671,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
672,STATE_672,asia,1070,STATE_1070,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=8; tsr_overlap_rank=1/4; bsr_source_count=1
718,STATE_718,africa,890,STATE_890,merge,1.000,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=7; bsr_source_count=2
771,Zambia,africa,771,Zambia,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
871,STATE_871,europe,970,STATE_970,split,0.667,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
906,STATE_906,asia,1029,STATE_1029,split,0.800,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
909,STATE_909,asia,1028,STATE_1028,split,0.933,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=1
928,STATE_928,europe,215,STATE_215,split,0.875,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=14; tsr_overlap_rank=1/5; bsr_source_count=1
929,STATE_929,europe,215,STATE_215,split,0.923,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=12; tsr_overlap_rank=2/5; bsr_source_count=1
981,STATE_981,asia,1083,STATE_1083,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
999,STATE_999,asia,402,STATE_402,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=7; tsr_overlap_rank=2/3; bsr_source_count=1
1010,STATE_1010,europe,921,Telemark,merge,0.600,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
1011,STATE_1011,europe,920,STATE_920,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1
1046,STATE_1046,europe,804,STATE_804,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1066,STATE_1066,europe,852,Dalmatia,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
1080,STATE_1080,asia,1017,STATE_1017,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
1090,STATE_1090,asia,560,Nikolayevsk,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
1094,STATE_1094,asia,1084,STATE_1084,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
1110,STATE_1110,africa,558,STATE_558,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
1135,STATE_1135,africa,889,STATE_889,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1156,STATE_1156,europe,184,STATE_184,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=1/4; bsr_source_count=1
1160,STATE_1160,europe,731,STATE_731,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
1221,STATE_1221,africa,275,Transvaal,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
1228,STATE_1228,europe,934,STATE_934,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1299,STATE_1299,middle_east,1015,STATE_1015,merge,1.000,2,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=2; bsr_source_count=2
1314,STATE_1314,australia,1079,STATE_1079,split,1.000,1,3,1,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1316,STATE_1316,asia,599,STATE_599,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1
1376,STATE_1376,europe,664,STATE_664,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
1380,STATE_1380,europe,215,STATE_215,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=4/5; bsr_source_count=1
1454,STATE_1454,europe,12,STATE_12,merge,1.000,3,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=5; bsr_source_count=3
1492,STATE_1492,africa,900,STATE_900,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
1528,STATE_1528,africa,981,Barotseland,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1536,STATE_1536,africa,542,STATE_542,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1581,STATE_1581,europe,17,Lorraine,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
1618,STATE_1618,north_america,371,STATE_371,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1627,Savo / Tavastland / Tavastia,europe,927,HÄME,merge,0.714,6,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,split+merge; province_overlap=10; tsr_overlap_rank=1/4; bsr_source_count=6
1712,STATE_1712,europe,92,STATE_92,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
1762,STATE_1762,europe,925,STATE_925,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
1800,STATE_1800,europe,20,Rhone,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/7; bsr_source_count=1
1803,STATE_1803,europe,72,STATE_72,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1862,STATE_1862,north_america,381,STATE_381,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=5; tsr_overlap_rank=1/6; bsr_source_count=1
1915,STATE_1915,asia,1069,STATE_1069,merge,1.000,3,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=3; bsr_source_count=3
1916,STATE_1916,asia,335,Java,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
2013,STATE_2013,asia,601,STATE_601,split,1.000,1,3,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
9,STATE_9,europe,9,STATE_9,split,0.929,2,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=13; tsr_overlap_rank=1/2; bsr_source_count=1
13,STATE_13,europe,812,STATE_812,merge,1.000,3,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=4; bsr_source_count=3
19,STATE_19,europe,19,STATE_19,merge,1.000,2,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,merge resource_distribution owner_core_conflict,merge; province_overlap=5; bsr_source_count=2
27,STATE_27,europe,27,Bourgogne,split,1.000,1,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/8; bsr_source_count=1
32,STATE_32,europe,32,STATE_32,split,1.000,1,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
71,STATE_71,europe,71,STATE_71,split,1.000,1,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
72,STATE_72,europe,72,STATE_72,split,1.000,1,2,0,no,yes,yes,requires_manual,owner/controller/core conflict,split resource_distribution owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
