bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes,applied_tsr_state_id,applied_mapping_type
775,BET - Borkou-Ennedi-Tibesti region,775,BET - Borkou-Ennedi-Tibesti region,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,775,same_id_same_area
776,Benin/Dahomey,776,Benin/Dahomey,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,776,same_id_same_area
777,STATE_777,777,STATE_777,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,777,same_id_same_area
778,Upper Volta,778,Upper Volta,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,778,split
779,Ivory Coast,779,Ivory Coast,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,779,same_id_same_area
780,Guinea,780,Guinea,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,780,split
781,STATE_781,781,Niger,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,781,same_id_same_area
782,Tombouctou,782,Tombouctou,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,782,same_id_same_area
783,Sidi Ifni,783,Sidi Ifni,same_id_same_area,,approve_selected,,Phase2: conf=1.0 issues=0 auto approve,783,same_id_same_area
784,STATE_784,784,STATE_784,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,784,split
785,STATE_785,785,STATE_785,split,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,785,split
786,STATE_786,786,Mauritanian Desert,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,786,split
787,STATE_787,787,Northern Kashmir,province_overlap,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,787,province_overlap
788,STATE_788,51,STATE_51,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,51,split
789,STATE_789,42,STATE_42,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,42,split
790,STATE_790,55,STATE_55,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,55,split
791,STATE_791,55,STATE_55,merge,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,55,merge
792,STATE_792,42,STATE_42,merge,,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve,42,merge
793,STATE_793,64,STATE_64,merge,,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve,64,merge
794,STATE_794,64,STATE_64,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,64,split
795,STATE_795,65,STATE_65,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,65,split
796,STATE_796,909,STATE_909,split,,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve,909,split
797,STATE_797,63,STATE_63,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,63,split
798,STATE_798,52,STATE_52,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,52,split
799,STATE_799,50,Württemberg,merge,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,50,merge
800,STATE_800,53,STATE_53,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,53,split
801,STATE_801,66,STATE_66,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,66,split
802,STATE_802,66,STATE_66,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,66,split
803,STATE_803,67,STATE_67,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,67,split
804,STATE_804,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
805,STATE_805,910,STATE_910,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,910,same_name
806,STATE_806,153,STATE_153,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,153,merge
807,STATE_807,4,STATE_4,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,4,split
808,STATE_808,974,South Transdanubia,merge,,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve,974,merge
809,STATE_809,973,STATE_973,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,973,split
810,STATE_810,975,STATE_975,split,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,975,split
811,STATE_811,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
812,STATE_812,1047,STATE_1047,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1047,same_name
813,STATE_813,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
814,STATE_814,1048,Moselgebiet,merge,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,1048,merge
815,STATE_815,18,STATE_18,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,18,split
816,STATE_816,849,STATE_849,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,849,split
817,STATE_817,18,STATE_18,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,18,merge
818,STATE_818,1065,STATE_1065,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1065,same_name
819,STATE_819,24,STATE_24,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,24,split
820,STATE_820,31,STATE_31,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,31,split
821,STATE_821,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
822,STATE_822,851,Var (Split-off from former Provence now Bouches-du-Rhône),split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,851,split
823,STATE_823,735,STATE_735,merge,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,735,merge
824,STATE_824,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
825,STATE_825,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
826,STATE_826,1014,STATE_1014,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1014,same_name
827,STATE_827,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
828,STATE_828,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
829,STATE_829,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
830,STATE_830,79,STATE_79,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,79,split
831,STATE_831,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
832,STATE_832,971,Northern Dobruja,merge,,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve,971,merge
833,STATE_833,46,Muntenia,merge,,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve,46,merge
834,STATE_834,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
835,STATE_835,357,STATE_357,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,357,split
836,STATE_836,357,STATE_357,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,357,split
837,STATE_837,357,STATE_357,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,357,split
838,STATE_838,357,STATE_357,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,357,split
839,STATE_839,357,STATE_357,split,,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve,357,split
840,STATE_840,357,STATE_357,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,357,split
841,STATE_841,361,STATE_361,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,361,split
842,STATE_842,468,Saint Lawrence,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,468,split
843,STATE_843,816,STATE_816,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,816,same_name
844,STATE_844,361,STATE_361,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,361,split
845,STATE_845,371,STATE_371,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,371,split
846,STATE_846,381,STATE_381,split,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,381,split
847,STATE_847,382,STATE_382,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,382,split
848,STATE_848,383,STATE_383,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,383,split
849,STATE_849,374,STATE_374,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,374,split
850,STATE_850,375,STATE_375,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,375,split
851,STATE_851,375,STATE_375,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,375,split
852,STATE_852,375,STATE_375,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,375,split
853,STATE_853,379,STATE_379,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,379,split
854,STATE_854,378,STATE_378,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,378,split
855,STATE_855,378,STATE_378,split,,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve,378,split
856,STATE_856,393,STATE_393,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,393,split
857,STATE_857,391,STATE_391,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,391,split
858,STATE_858,371,STATE_371,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,371,split
859,STATE_859,388,STATE_388,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,388,split
860,STATE_860,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
861,STATE_861,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
862,STATE_862,933,STATE_933,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,933,same_name
863,STATE_863,88,STATE_88,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,88,split
864,STATE_864,305,STATE_305,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,305,split
865,STATE_865,807,STATE_807,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,807,split
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,736,split
867,STATE_867,850,Trentino,merge,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,850,merge
868,STATE_868,45,STATE_45,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,45,split
869,STATE_869,109,Croatia,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,109,split
870,STATE_870,803,STATE_803,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,803,split
871,STATE_871,970,STATE_970,split,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,970,split
872,STATE_872,108,STATE_108,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,108,merge
873,STATE_873,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
874,STATE_874,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
875,STATE_875,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
876,STATE_876,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
877,STATE_877,799,STATE_799,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,799,same_name
878,STATE_878,108,STATE_108,merge,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,108,merge
879,STATE_879,814,STATE_814,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,814,split
880,STATE_880,810,STATE_810,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,810,split
881,STATE_881,809,STATE_809,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,809,split
882,STATE_882,811,STATE_811,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,811,same_name
883,STATE_883,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
884,STATE_884,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
885,STATE_885,1095,STATE_1095,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,1095,split
886,STATE_886,972,STATE_972,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,972,split
887,STATE_887,69,STATE_69,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,69,split
888,STATE_888,972,STATE_972,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,972,split
889,STATE_889,70,STATE_70,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,70,split
890,STATE_890,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
891,STATE_891,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
892,STATE_892,845,STATE_845,merge,,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve,845,merge
893,STATE_893,846,STATE_846,merge,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,846,merge
894,STATE_894,151,STATE_151,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,151,split
895,STATE_895,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
896,STATE_896,772,Middle Congo (Brazzaville),split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,772,split
897,STATE_897,914,STATE_914,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,914,same_name
898,STATE_898,774,STATE_774,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,774,split
899,STATE_899,660,STATE_660,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,660,split
900,STATE_900,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
901,STATE_901,900,STATE_900,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,900,split
902,STATE_902,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
903,STATE_903,1031,STATE_1031,merge,,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve,1031,merge
904,STATE_904,1031,STATE_1031,split,,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve,1031,split
905,STATE_905,1030,STATE_1030,merge,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,1030,merge
906,STATE_906,1029,STATE_1029,split,,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve,1029,split
907,STATE_907,1029,STATE_1029,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,1029,merge
908,STATE_908,527,STATE_527,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,527,split
909,STATE_909,1028,STATE_1028,split,,approve_selected,,Phase4a: conf=0.933 owner/core conflict auto approve,1028,split
910,STATE_910,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
911,STATE_911,1031,STATE_1031,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,1031,split
912,STATE_912,964,STATE_964,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,964,split
913,STATE_913,963,STATE_963,split,,approve_selected,,Phase2: conf=1.0 issues=2 auto approve,963,split
914,STATE_914,280,STATE_280,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,280,split
915,STATE_915,951,STATE_951,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,951,split
916,STATE_916,506,Antofagasta,merge,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,506,merge
917,STATE_917,304,STATE_304,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,304,split
918,STATE_918,979,STATE_979,merge,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,979,merge
919,STATE_919,871,STATE_871,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,871,same_name
920,STATE_920,870,STATE_870,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,870,same_name
921,STATE_921,674,STATE_674,merge,,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve,674,merge
922,STATE_922,285,STATE_285,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,285,split
923,STATE_923,873,STATE_873,merge,,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve,873,merge
924,STATE_924,674,STATE_674,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,674,split
925,STATE_925,78,STATE_78,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,78,split
926,STATE_926,202,STATE_202,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,202,split
927,STATE_927,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
928,STATE_928,215,STATE_215,split,,approve_selected,,Phase4a: conf=0.875 owner/core conflict auto approve,215,split
929,STATE_929,215,STATE_215,split,,approve_selected,,Phase4a: conf=0.923 owner/core conflict auto approve,215,split
930,STATE_930,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
931,STATE_931,232,Dagestan,split,,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve,232,split
932,STATE_932,232,Dagestan,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,232,split
933,STATE_933,95,STATE_95,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,95,split
934,STATE_934,102,STATE_102,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,102,split
935,STATE_935,102,STATE_102,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,102,split
936,STATE_936,1049,Prekmurje,province_overlap,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1049,province_overlap
937,STATE_937,109,Croatia,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,109,split
