tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,resources
771,Zambia,1530,Zambia,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1," 	resources = { 		chromium = 18 # was: 64.000, then 35 		tungsten = 4 # was: 16.000, then 8 	}"
771,Zambia,1944,STATE_1944,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1," 	resources = { 		chromium = 18 # was: 64.000, then 35 		tungsten = 4 # was: 16.000, then 8 	}"
772,Middle Congo (Brazzaville),772,STATE_772,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		rubber = 2 	}
772,Middle Congo (Brazzaville),896,STATE_896,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		rubber = 2 	}
785,STATE_785,1877,STATE_1877,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		steel=12 #was:20 was: 112 		aluminium=4 # was: 22 	}
785,STATE_785,785,STATE_785,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		steel=12 #was:20 was: 112 		aluminium=4 # was: 22 	}
785,STATE_785,1582,STATE_1582,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		steel=12 #was:20 was: 112 		aluminium=4 # was: 22 	}
790,STATE_790,1052,STATE_1052,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=1, 	resources = { 		coal = 6 # initial distribution 	}
790,STATE_790,1722,STATE_1722,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1, 	resources = { 		coal = 6 # initial distribution 	}
790,STATE_790,171,STATE_171,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2, 	resources = { 		coal = 6 # initial distribution 	}
790,STATE_790,1725,STATE_1725,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1, 	resources = { 		coal = 6 # initial distribution 	}
795,STATE_795,1134,STATE_1134,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		chromium=20.000 #added due to portugal setup 	}
795,STATE_795,1501,STATE_1501,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		chromium=20.000 #added due to portugal setup 	}
802,STATE_802,108,STATE_108,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2,	resources = { 		steel = 2.000 	}
802,STATE_802,878,STATE_878,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,	resources = { 		steel = 2.000 	}
802,STATE_802,941,STATE_941,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources = { 		steel = 2.000 	}
804,STATE_804,1046,STATE_1046,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		aluminium=7 # was: 10 	}
804,STATE_804,2003,STATE_2003,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources={ 		aluminium=7 # was: 10 	}
808,STATE_808,1454,STATE_1454,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=3,	resources={ 		steel=1.000 	}
808,STATE_808,12,STATE_12,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		steel=1.000 	}
835,STATE_835,1111,STATE_1111,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2,	resources = { 	}
835,STATE_835,271,STATE_271,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=9,	resources = { 	}
836,STATE_836,1111,STATE_1111,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=2,	resources = { 	}
836,STATE_836,271,STATE_271,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=9,	resources = { 	}
841,STATE_841,1979,STATE_1979,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=3,	resources = { 	}
841,STATE_841,271,STATE_271,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=9,	resources = { 	}
845,STATE_845,892,STATE_892,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2,	resources={ 		aluminium=18 # was: 28 #CarloTODO 		coal = 1 #initial distribution 	}
845,STATE_845,3,STATE_3,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,	resources={ 		aluminium=18 # was: 28 #CarloTODO 		coal = 1 #initial distribution 	}
845,STATE_845,1515,STATE_1515,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		aluminium=18 # was: 28 #CarloTODO 		coal = 1 #initial distribution 	}
846,STATE_846,893,STATE_893,merge,1.000,merge; province_overlap=2; bsr_source_count=2,	resources={ 		aluminium=15 # was: 24  	}
847,STATE_847,3,STATE_3,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=3,	resources={ 	}
847,STATE_847,1439,STATE_1439,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 	}
847,STATE_847,1304,STATE_1304,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 	}
852,Dalmatia,1066,STATE_1066,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		coal = 2 #initial distribution 	}
852,Dalmatia,736,STATE_736,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		coal = 2 #initial distribution 	}
859,STATE_859,944,STATE_944,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		oil = 3.000 	}
859,STATE_859,292,STATE_292,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=6, 	resources = { 		oil = 3.000 	}
859,STATE_859,1488,STATE_1488,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		oil = 3.000 	}
881,Karagandy,404,STATE_404,merge,0.864,split+merge; province_overlap=19; tsr_overlap_rank=1/3; bsr_source_count=3, 	resources = { 		coal = 6 # initial distribution 	}
881,Karagandy,590,Akmolinsk,merge,0.091,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		coal = 6 # initial distribution 	}
881,Karagandy,1148,STATE_1148,merge,0.083,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		coal = 6 # initial distribution 	}
882,Pavlodar,588,STATE_588,merge,1.000,merge; province_overlap=9; bsr_source_count=2,	 	resources = { 		chromium = 6  	}
888,STATE_888,295,STATE_295,merge,0.750,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		coal = 2 	}
888,STATE_888,1136,STATE_1136,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		coal = 2 	}
888,STATE_888,538,STATE_538,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3, 	resources = { 		coal = 2 	}
889,STATE_889,1539,STATE_1539,split,0.600,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		tungsten = 2 		coal = 4 	}
889,STATE_889,1136,STATE_1136,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		tungsten = 2 		coal = 4 	}
889,STATE_889,1135,STATE_1135,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		tungsten = 2 		coal = 4 	}
890,STATE_890,718,STATE_718,merge,1.000,merge; province_overlap=7; bsr_source_count=2,	 	resources = { 		rubber = 3.000 	}
891,STATE_891,1959,STATE_1959,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources = { 		rubber = 1.000 	}
891,STATE_891,540,STATE_540,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,	 	resources = { 		rubber = 1.000 	}
891,STATE_891,1357,STATE_1357,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources = { 		rubber = 1.000 	}
900,STATE_900,1492,STATE_1492,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		coal = 2 #initial distribution 	}
900,STATE_900,901,STATE_901,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1, 	resources = { 		coal = 2 #initial distribution 	}
900,STATE_900,558,STATE_558,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4, 	resources = { 		coal = 2 #initial distribution 	}
916,STATE_916,1008,STATE_1008,merge,0.529,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		steel = 20 	}
916,STATE_916,1009,STATE_1009,merge,0.333,split+merge; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		steel = 20 	}
916,STATE_916,1007,STATE_1007,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		steel = 20 	}
917,STATE_917,1009,STATE_1009,merge,0.789,split+merge; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		steel = 20 	}
917,STATE_917,1114,STATE_1114,merge,0.188,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		steel = 20 	}
918,Västerbotten,38,STATE_38,merge,1.000,merge; province_overlap=34; bsr_source_count=2,	resources = { 		tungsten = 35 		steel = 39 		chromium = 15 	}
919,STATE_919,1657,STATE_1657,merge,1.000,merge; province_overlap=10; bsr_source_count=2,	resources = { 		steel = 4 	}
920,STATE_920,1011,STATE_1011,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1,	resources = { 		aluminium = 5.000 	}
920,STATE_920,1012,STATE_1012,merge,0.667,split+merge; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=2,	resources = { 		aluminium = 5.000 	}
920,STATE_920,1638,STATE_1638,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=3/4; bsr_source_count=2,	resources = { 		aluminium = 5.000 	}
920,STATE_920,1637,STATE_1637,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=4,	resources = { 		aluminium = 5.000 	}
922,STATE_922,1010,STATE_1010,merge,0.556,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2,	resources = { 		aluminium = 5 	}
922,STATE_922,142,STATE_142,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,	resources = { 		aluminium = 5 	}
922,STATE_922,1637,STATE_1637,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=4,	resources = { 		aluminium = 5 	}
923,STATE_923,143,STATE_143,merge,0.625,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=3,	 	resources = { 		steel = 3  		tungsten = 5 	}
923,STATE_923,1013,STATE_1013,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources = { 		steel = 3  		tungsten = 5 	}
924,STATE_924,1014,STATE_1014,merge,0.778,split+merge; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=2,	 	resources = { 		tungsten = 5 	}
924,STATE_924,144,STATE_144,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources = { 		tungsten = 5 	}
925,STATE_925,144,STATE_144,merge,0.882,split+merge; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=2,	 	resources = { 		tungsten = 5 	}
925,STATE_925,1762,STATE_1762,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources = { 		tungsten = 5 	}
929,OULU,1628,Savo / Tavastland / Tavastia,merge,0.818,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=3,	 	resources = { 	}
929,OULU,1629,Savo / Tavastland / Tavastia,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=2,	 	resources = { 	}
929,OULU,1630,Savo / Tavastland / Tavastia,merge,0.467,split+merge; province_overlap=7; tsr_overlap_rank=3/3; bsr_source_count=2,	 	resources = { 	}
931,STATE_931,2025,STATE_2025,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		steel = 20  		aluminium = 5 	}
931,STATE_931,2026,STATE_2026,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		steel = 20  		aluminium = 5 	}
934,STATE_934,1228,STATE_1228,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		aluminium = 1.000         chromium = 1.000         coal = 1 # initial distribution = with infra 1.4 / 1 total 	}
934,STATE_934,1229,STATE_1229,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		aluminium = 1.000         chromium = 1.000         coal = 1 # initial distribution = with infra 1.4 / 1 total 	}
938,STATE_938,497,STATE_497,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		rubber=10.000 	}
938,STATE_938,1901,STATE_1901,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,	resources={ 		rubber=10.000 	}
938,STATE_938,1902,STATE_1902,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4,	resources={ 		rubber=10.000 	}
945,STATE_945,300,STATE_300,merge,1.000,merge; province_overlap=4; bsr_source_count=3,	 	resources = { 		steel = 2 	}
946,STATE_946,300,STATE_300,merge,1.000,merge; province_overlap=5; bsr_source_count=3,	 	resources = { 		oil = 3  	}
949,Aysen,507,Magallanes,merge,0.833,merge; province_overlap=5; bsr_source_count=2, 	resources = { 		aluminium = 1 	} | 	resources = { 		oil = 1 	}
950,STATE_950,1576,STATE_1576,merge,0.800,merge; province_overlap=4; bsr_source_count=2,	 	resources = { 		steel = 24 # Steel + replacement of copper 	}
951,STATE_951,916,STATE_916,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		tungsten = 14 # In replacement of Nitrate 	}
951,STATE_951,915,STATE_915,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		tungsten = 14 # In replacement of Nitrate 	}
954,STATE_954,512,STATE_512,merge,0.800,merge; province_overlap=4; bsr_source_count=2,	 	resources = { 		oil = 3 		coal = 2 # initial distribution = with infra 2.4 / 2 total 	}
955,STATE_955,512,STATE_512,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2,	 	resources = { 		oil = 4 	}
955,STATE_955,1907,STATE_1907,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources = { 		oil = 4 	}
956,STATE_956,1806,STATE_1806,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		oil = 6 	}
956,STATE_956,509,Chaco Australis,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		oil = 6 	}
956,STATE_956,1300,STATE_1300,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		oil = 6 	}
957,STATE_957,1260,STATE_1260,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		tungsten = 5 		steel = 2 	}
957,STATE_957,1574,STATE_1574,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources = { 		tungsten = 5 		steel = 2 	}
970,STATE_970,871,STATE_871,split,0.667,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		chromium = 20.000 		aluminium = 6.000 	}
970,STATE_970,1230,STATE_1230,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	resources = { 		chromium = 20.000 		aluminium = 6.000 	}
971,Northern Dobruja,832,STATE_832,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2,	resources = { 	}
971,Northern Dobruja,1423,STATE_1423,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 	}
972,STATE_972,888,STATE_888,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		steel = 2 	}
972,STATE_972,886,STATE_886,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources = { 		steel = 2 	}
974,South Transdanubia,808,STATE_808,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		oil = 1 		aluminium = 20 		coal = 2 # initial distribution 	}
974,South Transdanubia,1985,STATE_1985,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		oil = 1 		aluminium = 20 		coal = 2 # initial distribution 	}
975,STATE_975,810,STATE_810,split,0.667,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 	}
975,STATE_975,1431,STATE_1431,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 	}
976,STATE_976,1149,STATE_1149,merge,0.857,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2,	 	resources = { 		steel = 15 # was: 8 		aluminium = 1 # was: 1 		coal = 1 #initial distribution /5 total 	}
976,STATE_976,1107,STATE_1107,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,	 	resources = { 		steel = 15 # was: 8 		aluminium = 1 # was: 1 		coal = 1 #initial distribution /5 total 	}
976,STATE_976,1554,STATE_1554,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources = { 		steel = 15 # was: 8 		aluminium = 1 # was: 1 		coal = 1 #initial distribution /5 total 	}
977,Antwerpen,1808,STATE_1808,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources={ 		coal = 2  	}
977,Antwerpen,1807,STATE_1807,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources={ 		coal = 2  	}
977,Antwerpen,6,Flanders,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,	 	resources={ 		coal = 2  	}
978,Baden,28,STATE_28,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2, 	resources = { 		aluminium = 6 # was: 10.000 	}
978,Baden,1965,STATE_1965,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1, 	resources = { 		aluminium = 6 # was: 10.000 	}
978,Baden,791,STATE_791,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2, 	resources = { 		aluminium = 6 # was: 10.000 	}
978,Baden,799,STATE_799,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2, 	resources = { 		aluminium = 6 # was: 10.000 	}
980,STATE_980,1182,STATE_1182,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		steel=9 # was: 0 		coal = 7 # initial distribution / 84 total 	}
980,STATE_980,1990,STATE_1990,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		steel=9 # was: 0 		coal = 7 # initial distribution / 84 total 	}
980,STATE_980,1989,STATE_1989,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		steel=9 # was: 0 		coal = 7 # initial distribution / 84 total 	}
981,Barotseland,1528,STATE_1528,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		chromium = 16 		tungsten = 4 	}
981,Barotseland,1529,STATE_1529,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		chromium = 16 		tungsten = 4 	}
987,manpower = 217974,442,STATE_442,merge,1.000,merge; province_overlap=4; bsr_source_count=3,	 	resources={  	}
997,STATE_997,288,STATE_288,merge,1.000,merge; province_overlap=10; bsr_source_count=6, 	resources = { 		rubber = 3 	}
999,STATE_999,1330,STATE_1330,merge,0.800,split+merge; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		tungsten = 70 		coal = 4 #Kalewa mines near the Chindwin River 	}
999,STATE_999,1041,STATE_1041,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		tungsten = 70 		coal = 4 #Kalewa mines near the Chindwin River 	}
999,STATE_999,640,STATE_640,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3, 	resources = { 		tungsten = 70 		coal = 4 #Kalewa mines near the Chindwin River 	}
1000,STATE_1000,419,STATE_419,merge,1.000,merge; province_overlap=5; bsr_source_count=2,	resources = { 		steel = 6 	}
1002,STATE_1002,411,STATE_411,merge,1.000,merge; province_overlap=3; bsr_source_count=2,	resources={ 	}
1005,STATE_1005,1818,STATE_1818,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3, 	resources = { 		chromium = 3 	}
1005,STATE_1005,1821,STATE_1821,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		chromium = 3 	}
1005,STATE_1005,1129,STATE_1129,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		chromium = 3 	}
1007,STATE_1007,1130,STATE_1130,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=3, 	resources = { 		steel = 2 	}
1007,STATE_1007,1818,STATE_1818,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3, 	resources = { 		steel = 2 	}
1009,STATE_1009,415,STATE_415,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2, 	resources = { 		chromium = 7 	}
1009,STATE_1009,1131,STATE_1131,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		chromium = 7 	}
1010,STATE_1010,945,STATE_945,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		oil = 3 	}
1010,STATE_1010,1244,STATE_1244,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources = { 		oil = 3 	}
1011,STATE_1011,291,STATE_291,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		steel = 4 		aluminium = 7 	}
1011,STATE_1011,946,STATE_946,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		steel = 4 		aluminium = 7 	}
1011,STATE_1011,1247,STATE_1247,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		steel = 4 		aluminium = 7 	}
1015,STATE_1015,1299,STATE_1299,merge,1.000,merge; province_overlap=2; bsr_source_count=2,	 	resources = { 		oil = 2 	}
1017,STATE_1017,1080,STATE_1080,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		chromium = 4 # was: 8 		tungsten = 7 	}
1017,STATE_1017,1079,STATE_1079,split,1.000,split; province_overlap=7; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources = { 		chromium = 4 # was: 8 		tungsten = 7 	}
1018,South Kyushu,968,STATE_968,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		chromium = 20 	}
1018,South Kyushu,967,STATE_967,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		chromium = 20 	}
1018,South Kyushu,966,STATE_966,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		chromium = 20 	}
1019,South Tohoku,963,STATE_963,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		steel = 5 		coal = 1 #initial distribution 	}
1019,South Tohoku,533,STATE_533,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2,	resources = { 		steel = 5 		coal = 1 #initial distribution 	}
1022,STATE_1022,1928,STATE_1928,merge,0.500,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 	}
1022,STATE_1022,1929,STATE_1929,merge,0.300,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=3, 	resources = { 	}
1022,STATE_1022,334,STATE_334,merge,0.200,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 	}
1023,STATE_1023,333,STATE_333,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=3, 	resources = { 		oil = 12 # was: 18 	}
1023,STATE_1023,982,STATE_982,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		oil = 12 # was: 18 	}
1025,STATE_1025,627,STATE_627,merge,0.833,merge; province_overlap=5; bsr_source_count=3, 	resources = { 		coal = 2  	}
1027,Bataan,623,STATE_623,merge,0.571,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=3, 	resources={ 		chromium=23 # was: 0 	}
1027,Bataan,327,Luzon,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2, 	resources={ 		chromium=23 # was: 0 	}
1028,STATE_1028,909,STATE_909,split,0.933,split; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=1," 	resources = { 		steel = 10 # was: 30 		tungsten = 10 # was: 52 - moved 10 to South Korea and the Sangdong province 		coal = 4 # Chosen Sekitan KK at Eian was a small low temperature carbonization plant which was processed about 600 tons of coal per day. This plant yielded from 15,000 to 20,000 tons per annum of coal tar. 	}"
1028,STATE_1028,527,STATE_527,merge,0.333,split+merge; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=2," 	resources = { 		steel = 10 # was: 30 		tungsten = 10 # was: 52 - moved 10 to South Korea and the Sangdong province 		coal = 4 # Chosen Sekitan KK at Eian was a small low temperature carbonization plant which was processed about 600 tons of coal per day. This plant yielded from 15,000 to 20,000 tons per annum of coal tar. 	}"
1029,STATE_1029,906,STATE_906,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		tungsten = 10 #This number is made up and needs further research into. These resources should also be moved to correspond to the current Sangdong province in S Korea when split up 	}
1029,STATE_1029,907,STATE_907,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		tungsten = 10 #This number is made up and needs further research into. These resources should also be moved to correspond to the current Sangdong province in S Korea when split up 	}
