tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
378,STATE_378,1695,STATE_1695,split,1.000,split; province_overlap=3; tsr_overlap_rank=7/13; bsr_source_count=1
378,STATE_378,1692,STATE_1692,split,1.000,split; province_overlap=3; tsr_overlap_rank=8/13; bsr_source_count=1
378,STATE_378,1693,STATE_1693,split,1.000,split; province_overlap=3; tsr_overlap_rank=9/13; bsr_source_count=1
378,STATE_378,1689,STATE_1689,split,1.000,split; province_overlap=2; tsr_overlap_rank=10/13; bsr_source_count=1
378,STATE_378,1696,STATE_1696,split,1.000,split; province_overlap=2; tsr_overlap_rank=11/13; bsr_source_count=1
378,STATE_378,1518,STATE_1518,split,1.000,split; province_overlap=1; tsr_overlap_rank=12/13; bsr_source_count=1
378,STATE_378,1517,STATE_1517,split,1.000,split; province_overlap=1; tsr_overlap_rank=13/13; bsr_source_count=1
379,STATE_379,379,STATE_379,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=1
379,STATE_379,853,STATE_853,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
379,STATE_379,1676,STATE_1676,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
380,STATE_380,380,STATE_380,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/2; bsr_source_count=1
380,STATE_380,1875,STATE_1875,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
381,STATE_381,1862,STATE_1862,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/6; bsr_source_count=1
381,STATE_381,381,STATE_381,split,0.667,split; province_overlap=4; tsr_overlap_rank=2/6; bsr_source_count=1
381,STATE_381,1652,STATE_1652,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
381,STATE_381,1290,STATE_1290,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
381,STATE_381,1150,STATE_1150,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
381,STATE_381,846,STATE_846,split,0.500,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
382,STATE_382,847,STATE_847,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/4; bsr_source_count=1
382,STATE_382,382,STATE_382,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=1
382,STATE_382,1632,STATE_1632,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
382,STATE_382,1065,STATE_1065,split,0.667,split; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=1
383,STATE_383,383,STATE_383,split,1.000,split; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=1
383,STATE_383,848,STATE_848,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
384,STATE_384,384,STATE_384,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
384,STATE_384,1861,STATE_1861,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
385,STATE_385,1649,STATE_1649,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=1
385,STATE_385,385,STATE_385,split,1.000,split; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=1
385,STATE_385,1640,STATE_1640,split,1.000,split; province_overlap=6; tsr_overlap_rank=3/3; bsr_source_count=1
387,STATE_387,387,STATE_387,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1
387,STATE_387,1641,STATE_1641,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
388,STATE_388,388,STATE_388,split,0.941,split; province_overlap=16; tsr_overlap_rank=1/3; bsr_source_count=1
388,STATE_388,1859,STATE_1859,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
388,STATE_388,859,STATE_859,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
389,STATE_389,389,STATE_389,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=1
389,STATE_389,1610,STATE_1610,split,0.800,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
389,STATE_389,1863,STATE_1863,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
390,STATE_390,1860,STATE_1860,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
390,STATE_390,390,STATE_390,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=1
391,STATE_391,391,STATE_391,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1
391,STATE_391,857,STATE_857,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=1
391,STATE_391,1608,STATE_1608,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
391,STATE_391,1889,STATE_1889,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
393,STATE_393,393,STATE_393,split,1.000,split; province_overlap=19; tsr_overlap_rank=1/2; bsr_source_count=1
393,STATE_393,856,STATE_856,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
397,STATE_397,214,STATE_214,manual,0.231,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=KOM RUS; bsr_tags=SOV
397,STATE_397,397,STATE_397,merge,0.864,merge; province_overlap=19; bsr_source_count=3
398,STATE_398,1360,STATE_1360,manual,0.429,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=KOM SOV
398,STATE_398,581,STATE_581,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=KOM SOV
400,STATE_400,399,STATE_399,manual,0.600,incompatible province overlap rejected for automatic overlay; province_overlap=24; tsr_tags=RUS; bsr_tags=KOM SOV
400,STATE_400,785,STATE_785,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=FRA GER
402,STATE_402,1120,STATE_1120,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KAZ RUS; bsr_tags=IDL SOV
402,STATE_402,402,STATE_402,merge,0.880,split+merge; province_overlap=22; tsr_overlap_rank=1/3; bsr_source_count=2
402,STATE_402,999,STATE_999,split,1.000,split; province_overlap=7; tsr_overlap_rank=2/3; bsr_source_count=1
402,STATE_402,1469,STATE_1469,merge,0.250,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2
404,Kyzyl Orda,404,STATE_404,merge,0.500,split+merge; province_overlap=9; tsr_overlap_rank=1/4; bsr_source_count=3
404,Kyzyl Orda,1469,STATE_1469,merge,0.417,split+merge; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=2
404,Kyzyl Orda,1828,STATE_1828,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=1
404,Kyzyl Orda,586,STATE_586,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
405,Tashkent,1469,STATE_1469,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS UZB; bsr_tags=KAZ SOV
405,Tashkent,405,STATE_405,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
405,Tashkent,1463,STATE_1463,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
405,Tashkent,1489,STATE_1489,split,0.333,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
406,Gurev,1122,STATE_1122,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1
406,Gurev,406,STATE_406,split,1.000,split; province_overlap=9; tsr_overlap_rank=2/2; bsr_source_count=1
407,STATE_407,407,STATE_407,split,1.000,split; province_overlap=25; tsr_overlap_rank=1/2; bsr_source_count=1
407,STATE_407,1123,STATE_1123,split,1.000,split; province_overlap=14; tsr_overlap_rank=2/2; bsr_source_count=1
408,STATE_408,717,STATE_717,manual,0.043,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=FER RUS VLA; bsr_tags=CHI MAN PRC
408,STATE_408,1407,STATE_1407,split,1.000,split; province_overlap=34; tsr_overlap_rank=1/2; bsr_source_count=1
408,STATE_408,408,STATE_408,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
409,STATE_409,409,STATE_409,split,1.000,split; province_overlap=24; tsr_overlap_rank=1/2; bsr_source_count=1
409,STATE_409,970,STATE_970,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
410,STATE_410,410,STATE_410,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
410,STATE_410,412,STATE_412,merge,0.286,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3
411,Isfahan,411,STATE_411,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2
411,Isfahan,1394,STATE_1394,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
412,STATE_412,829,STATE_829,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=PER; bsr_tags=MOL SOV UKR
412,STATE_412,412,STATE_412,merge,0.900,merge; province_overlap=9; bsr_source_count=3
413,STATE_413,413,STATE_413,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
413,STATE_413,412,STATE_412,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3
413,STATE_413,1249,STATE_1249,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
414,STATE_414,414,STATE_414,merge,1.000,merge; province_overlap=4; bsr_source_count=3
415,Herat,415,STATE_415,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2
415,Herat,1130,STATE_1130,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3
416,STATE_416,416,STATE_416,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2
416,STATE_416,1474,STATE_1474,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
417,Hamadan,417,STATE_417,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
417,Hamadan,1392,STATE_1392,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
417,Hamadan,1394,STATE_1394,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
418,STATE_418,418,STATE_418,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
418,STATE_418,414,STATE_414,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3
419,STATE_419,1086,STATE_1086,split,0.750,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
419,STATE_419,419,STATE_419,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
420,STATE_420,420,STATE_420,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
420,STATE_420,1393,STATE_1393,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
420,STATE_420,1392,STATE_1392,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
421,STATE_421,1248,STATE_1248,split,0.667,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
421,STATE_421,417,STATE_417,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
422,STATE_422,422,STATE_422,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
422,STATE_422,1817,STATE_1817,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
423,STATE_423,425,Mysore,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=DRV; bsr_tags=RAJ
425,Mysore,1946,Mysore,split,0.875,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1
425,Mysore,425,Mysore,split,0.600,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
425,Mysore,1949,Mysore,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
426,Orissa,1947,Madras,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IND; bsr_tags=RAJ
427,STATE_427,424,Madras,manual,0.176,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=HYD; bsr_tags=RAJ
427,STATE_427,429,STATE_429,manual,0.118,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=HYD; bsr_tags=RAJ
429,Bombay,428,STATE_428,manual,0.188,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IND MRA; bsr_tags=RAJ
429,Bombay,427,STATE_427,manual,0.062,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND MRA; bsr_tags=HYD RAJ
430,STATE_430,1726,STATE_1726,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1
430,STATE_430,430,STATE_430,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=2/2; bsr_source_count=2
431,STATE_431,1272,STATE_1272,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=BAN IND; bsr_tags=RAJ
431,STATE_431,1869,STATE_1869,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BAN IND; bsr_tags=RAJ
432,STATE_432,1812,STATE_1812,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BAN; bsr_tags=RAJ
432,STATE_432,432,STATE_432,split,0.833,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1
432,STATE_432,430,STATE_430,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
435,STATE_435,438,STATE_438,manual,0.118,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND; bsr_tags=RAJ
436,"Central provinces, was Jabalpur",427,STATE_427,manual,0.176,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IND; bsr_tags=HYD RAJ
438,STATE_438,1342,STATE_1342,manual,0.800,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=IND; bsr_tags=RAJ
439,STATE_439,438,STATE_438,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND; bsr_tags=RAJ
440,STATE_440,1343,STATE_1343,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KHL PAK; bsr_tags=PUN RAJ
441,STATE_441,984,STATE_984,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KAS KHL; bsr_tags=KSH RAJ TIB
442,STATE_442,442,STATE_442,merge,1.000,merge; province_overlap=3; bsr_source_count=3
443,Sind,443,STATE_443,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
443,Sind,1124,STATE_1124,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
444,STATE_444,444,STATE_444,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
444,STATE_444,1881,STATE_1881,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
445,STATE_445,445,STATE_445,merge,1.000,merge; province_overlap=4; bsr_source_count=2
446,Suez,1237,STATE_1237,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
446,Suez,995,STATE_995,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
447,STATE_447,447,STATE_447,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
447,STATE_447,1274,STATE_1274,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
449,El Agheila,449,STATE_449,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
449,El Agheila,450,STATE_450,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
450,STATE_450,450,STATE_450,merge,1.000,merge; province_overlap=4; bsr_source_count=2
452,STATE_452,452,STATE_452,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
452,STATE_452,552,STATE_552,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
453,STATE_453,1288,STATE_1288,split,0.833,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
453,STATE_453,453,STATE_453,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
454,Palestine,1233,STATE_1233,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
454,Palestine,454,STATE_454,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=1
454,Palestine,1586,STATE_1586,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=1
454,Palestine,1232,STATE_1232,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
454,Palestine,1236,STATE_1236,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
455,STATE_455,1238,STATE_1238,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SYR; bsr_tags=ENG JOR
456,Aswan,456,STATE_456,split,0.556,split; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=1
456,Aswan,1279,STATE_1279,split,0.500,split; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=1
456,Aswan,1277,STATE_1277,split,0.500,split; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=1
456,Aswan,1278,STATE_1278,split,0.500,split; province_overlap=3; tsr_overlap_rank=4/4; bsr_source_count=1
457,Arabian Desert,1569,Arabian Desert,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
457,Arabian Desert,457,Arabian Desert,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1
458,STATE_458,458,STATE_458,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1
458,STATE_458,1935,STATE_1935,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
459,Algiers,1577,STATE_1577,merge,0.700,split+merge; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=2
459,Algiers,459,STATE_459,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
460,Constantine,460,STATE_460,merge,1.000,merge; province_overlap=11; bsr_source_count=2
463,STATE_463,463,STATE_463,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/4; bsr_source_count=1
463,STATE_463,1621,STATE_1621,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
463,STATE_463,1562,STATE_1562,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
463,STATE_463,1564,STATE_1564,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
