tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,bsr_continent,tsr_owner,bsr_owner,tsr_controller,bsr_controller,tsr_cores,bsr_cores
206,STATE_206,1619,STATE_1619,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=3,europe,RUS,SOV,,,BLR RUS,BLR SOV
1054,STATE_1054,1625,STATE_1625,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,europe,HUN,ROM,HUN,HUN,HUN,HUN ROM TRA
9,STATE_9,1710,STATE_1710,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,CZE,CZE,GER,GER,CZE,CZE GER MRV
74,STATE_74,1710,STATE_1710,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,GER,CZE,GER,GER,CZE GER,CZE GER MRV
18,STATE_18,1732,STATE_1732,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=1,europe,FRA,FRA,,GER,FRA,BGN FRA
675,STATE_675,1732,STATE_1732,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAU; bsr_tags=BGN FRA GER,europe,SAU,FRA,,GER,SAU,BGN FRA
17,Lorraine,1734,STATE_1734,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=2,europe,FRA,FRA,,GER,FRA,BGN FRA
20,Rhone,1734,STATE_1734,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=2,europe,FRA,FRA,,GER,FRA OCC,BGN FRA
91,Lwow,1768,STATE_1768,split,0.500,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1,europe,RUS,POL,,SOV,POL UKR,GAL POL UKR
87,STATE_87,1775,STATE_1775,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,RUS,POL,,GER,POL,POL
98,STATE_98,1775,STATE_1775,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=2,europe,RUS,POL,,GER,POL,POL
21,Bouches-du-Rhône (Formerly Provence before Var split off),1801,STATE_1801,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
32,STATE_32,1801,STATE_1801,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
62,STATE_62,1804,STATE_1804,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,europe,GER,GER,,,GER PRE,GER PRE
1005,STATE_1005,1821,STATE_1821,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,asia,AFG,AFG,,,AFG TAJ,AFG
160,STATE_160,1872,STATE_1872,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2,europe,ITA,ITA,,,ITA LBV,ITA VEC
56,STATE_56,1878,STATE_1878,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,GER,GER,,,GER HAN PRE,GER HAN PRE
59,STATE_59,1878,STATE_1878,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,GER,GER,,,GER HAN PRE,GER HAN PRE
807,STATE_807,1942,STATE_1942,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/8; bsr_source_count=1,europe,GER,POL,,GER,GER KSH POL,POL
100,STATE_100,1943,STATE_1943,split,0.500,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,europe,ICE,ICE,,,ICE,ICE
50,Württemberg,1954,STATE_1954,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1,europe,GER,GER,,,GER WUR,GER WUR
97,STATE_97,1972,STATE_1972,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1,europe,RUS,POL,,SOV,BLR POL,POL
104,STATE_104,2003,STATE_2003,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=2,europe,YUG,YUG,,CRO,BOS YUG,BOS YUG
804,STATE_804,2003,STATE_2003,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,YUG,YUG,,CRO,BOS HRZ YUG,BOS YUG
86,STATE_86,2029,STATE_2029,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1,europe,GER,POL,,GER,GER POL,POL
38,Gävleborg,1008,STATE_1008,merge,0.471,split+merge; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=2,europe,SWE,SWE,,,SWE,SWE
929,OULU,1630,Savo / Tavastland / Tavastia,merge,0.467,split+merge; province_overlap=7; tsr_overlap_rank=3/3; bsr_source_count=2,europe,RUS,FIN,RUS,,FIN,FIN
930,MIKKELI,1627,Savo / Tavastland / Tavastia,merge,0.455,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=6,europe,RUS,FIN,RUS,,FIN,FIN
243,STATE_243,242,STATE_242,manual,0.444,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=RUS; bsr_tags=MUS SOV,europe,RUS,SOV,,,RUS,MUS SOV
256,STATE_256,252,STATE_252,manual,0.444,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=CHU RUS; bsr_tags=SOV,europe,RUS,SOV,,,CHU RUS,SOV
236,STATE_236,1121,STATE_1121,manual,0.444,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=RUS; bsr_tags=KLY SOV,europe,RUS,SOV,,,RUS,KLY SOV
129,STATE_129,130,STATE_130,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2,europe,ENG,ENG,,,ENG,ENG
398,STATE_398,1360,STATE_1360,manual,0.429,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=KOM SOV,europe,RUS,SOV,,,RUS,KOM SOV
71,STATE_71,1729,STATE_1729,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2,europe,HUN,CZE,HUN,SLO,SLO,CZE SLO
404,Kyzyl Orda,1469,STATE_1469,merge,0.417,split+merge; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
3,STATE_3,3,STATE_3,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=3,europe,SWI,SWI,,,SWI,SWI
11,STATE_11,11,STATE_11,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,europe,RUS,LIT,,SOV,LIT,LIT
89,STATE_89,91,Lwow,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,europe,RUS,POL,,SOV,POL UKR,GAL POL UKR
204,Bobruysk,206,STATE_206,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=2,europe,RUS,SOV,,,BLR RUS,BLR SOV
232,Dagestan,232,STATE_232,split,0.400,split; province_overlap=2; tsr_overlap_rank=4/5; bsr_source_count=1,europe,RUS,SOV,,,DAG RUS,CHE SOV
250,STATE_250,255,STATE_255,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=8; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
581,STATE_581,397,STATE_397,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3,europe,RUS,SOV,,,KOM RUS,KOM SOV
876,Udachny,516,STATE_516,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS YAK; bsr_tags=SIB SOV,asia,RUS,SOV,,,RUS YAK,SIB SOV
829,Volga Germany,930,STATE_930,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=RUS VGE; bsr_tags=SOV,europe,RUS,SOV,,,RUS VGE,SOV
57,STATE_57,979,STATE_979,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,europe,GER,GER,,,GER HAN PRE,GER HAN PRE
233,STATE_233,1002,STATE_1002,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=ABH GEO SOV,europe,RUS,SOV,,,RUS,ABH GEO SOV
28,Alsace-Lorraine,1436,STATE_1436,split,0.400,split; province_overlap=2; tsr_overlap_rank=1/7; bsr_source_count=1,europe,GER,FRA,,GER,FRA GER,ALS FRA
227,STATE_227,1444,STATE_1444,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,DON SOV UKR
195,STATE_195,1639,STATE_1639,manual,0.400,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
930,MIKKELI,150,Savo,merge,0.364,split+merge; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
879,Kargopol,215,STATE_215,manual,0.364,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=RUS; bsr_tags=KAR SOV,europe,RUS,SOV,,,RUS,KAR SOV
561,Amur,574,STATE_574,manual,0.357,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=FER RUS; bsr_tags=SIB SOV YAK,asia,RUS,SOV,,,FER RUS,SIB SOV YAK
28,Alsace-Lorraine,8,STATE_8,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=2,europe,GER,LUX,,GER,FRA GER,LUX
90,Kielce,10,STATE_10,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3,europe,RUS,POL,,GGO,POL,POL
13,STATE_13,13,STATE_13,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3,europe,RUS,EST,,SOV,EST,EST
656,STATE_656,17,STATE_17,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ KUW; bsr_tags=BGN FRA GER,europe,IRQ,FRA,IRQ,GER,KUW,BGN FRA
806,STATE_806,19,STATE_19,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,europe,FRA,FRA,,GER,FRA NAV,FRA OCC
1074,STATE_1074,44,STATE_44,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BLI INS; bsr_tags=ALB,europe,INS,ALB,,,BLI,ALB
1081,STATE_1081,76,STATE_76,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRN DAS MAL SAR; bsr_tags=HUN ROM TRA,europe,DAS,ROM,DAS,HUN,BRN MAL SAR,ROM TRA
495,STATE_495,98,STATE_98,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=GER POL,europe,BRA,POL,,GER,BRA,POL
108,STATE_108,108,STATE_108,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=2,europe,YUG,YUG,,SER,SER YUG,SER YUG
184,STATE_184,184,STATE_184,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,GRE,GRE,,BUL,GRE,GRE THR
187,STATE_187,184,STATE_184,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,europe,GRE,GRE,,BUL,GRE,GRE THR
198,STATE_198,201,STATE_201,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,SOV UKR
245,Millerovo,218,STATE_218,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
185,STATE_185,731,STATE_731,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/7; bsr_source_count=2,europe,GRE,GRE,,GER,GRE,GRE
400,STATE_400,785,STATE_785,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=FRA GER,europe,RUS,FRA,,GER,RUS,FRA
42,STATE_42,792,STATE_792,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2,europe,GER,GER,,,GER PRE RHI,GER PRE RHI
55,STATE_55,792,STATE_792,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=2,europe,GER,GER,,,GER HES PRE,GER PRE RHI
908,STATE_908,792,STATE_792,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=AFA ETH; bsr_tags=GER PRE RHI,europe,ETH,GER,,,AFA ETH,GER PRE RHI
59,STATE_59,793,STATE_793,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,europe,GER,GER,,,GER HAN PRE,GER PRE
909,STATE_909,796,STATE_796,split,0.333,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,europe,GER,GER,,,GER PRE SHL,GER PRE SHL
152,STATE_152,806,STATE_806,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,GER,AUS,GER,GER,AUS GER,AUS GER
842,STATE_842,813,STATE_813,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ETH ITA TIG; bsr_tags=BEL GER WLL,europe,ETH,BEL,ITA,GER,ETH TIG,BEL WLL
1071,STATE_1071,813,STATE_813,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS SSI; bsr_tags=BEL GER WLL,europe,INS,BEL,,GER,SSI,BEL WLL
28,Alsace-Lorraine,814,STATE_814,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/7; bsr_source_count=2,europe,GER,FRA,,GER,FRA GER,BGN FRA
17,Lorraine,817,STATE_817,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2,europe,FRA,FRA,,GER,FRA,BGN FRA
412,STATE_412,829,STATE_829,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=PER; bsr_tags=MOL SOV UKR,europe,PER,SOV,,,PER,MOL SOV UKR
79,STATE_79,833,STATE_833,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,europe,ROM,ROM,,,ROM,ROM
39,(South Tyrol) Alto Adige,867,STATE_867,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,europe,GER,ITA,,,GER ITA LBV,ITA VEC
107,STATE_107,872,STATE_872,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,YUG,YUG,,SER,SER YUG,SER YUG
3,STATE_3,892,STATE_892,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,SWI,SWI,,,SWI,SWI
151,STATE_151,893,STATE_893,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,SWI,SWI,,,SWI,SWI
916,STATE_916,1009,STATE_1009,merge,0.333,split+merge; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=2,europe,SWE,SWE,,,SWE,SWE
921,Telemark,1012,STATE_1012,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2,europe,NOR,NOR,,GER,NOR,NOR
184,STATE_184,1063,STATE_1063,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=2,europe,GRE,GRE,,BUL,GRE,GRE
494,STATE_494,1063,STATE_1063,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=PRU; bsr_tags=BUL GRE,europe,PRU,GRE,,BUL,PRU,GRE
731,STATE_731,1063,STATE_1063,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2,europe,GRE,GRE,,BUL,GRE,GRE
828,STATE_828,1092,STATE_1092,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=NOA RUS; bsr_tags=GEO SOV,europe,RUS,SOV,,,NOA RUS,GEO SOV
495,STATE_495,1116,STATE_1116,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=THR TUR,europe,BRA,TUR,,,BRA,THR TUR
495,STATE_495,1142,STATE_1142,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=BUL THR,europe,BRA,BUL,,,BRA,BUL THR
1081,STATE_1081,1201,STATE_1201,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRN DAS MAL SAR; bsr_tags=HUN ROM TRA,europe,DAS,ROM,DAS,HUN,BRN MAL SAR,ROM TRA
11,STATE_11,1293,STATE_1293,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,RUS,LIT,,SOV,LIT,LIT
807,STATE_807,1425,STATE_1425,split,0.333,split; province_overlap=1; tsr_overlap_rank=4/8; bsr_source_count=1,europe,GER,POL,,GER,GER KSH POL,POL
810,STATE_810,1454,STATE_1454,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=3,europe,RUS,LAT,,SOV,LAT,LAT LIV
198,STATE_198,1455,STATE_1455,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,SOV UKR
585,Navoiy,1469,STATE_1469,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS UZB; bsr_tags=KAZ SOV,asia,RUS,SOV,,,RUS UZB,KAZ SOV
405,Tashkent,1489,STATE_1489,split,0.333,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,asia,RUS,SOV,,,RUS UZB,KOK SOV UZB
338,STATE_338,1709,STATE_1709,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,ENG,ENG,,,ENG,ENG
18,STATE_18,1754,STATE_1754,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=FRA; bsr_tags=BEL GER WLL,europe,FRA,BEL,,GER,FRA,BEL WLL
1073,STATE_1073,1755,STATE_1755,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ITA,europe,INS,ITA,,,INS,ITA
611,South Chahar,1756,STATE_1756,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=HBC MEN MON; bsr_tags=ITA PRM,europe,MON,ITA,MON,,HBC MEN MON,ITA PRM
336,STATE_336,1773,STATE_1773,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DAS MAL; bsr_tags=GGO POL,europe,DAS,POL,DAS,GGO,MAL,POL
26,Auveregne,1798,STATE_1798,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3,europe,FRA,FRA,,,FRA OCC,FRA
27,Bourgogne,1798,STATE_1798,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=3,europe,FRA,FRA,,,FRA,FRA
31,STATE_31,1798,STATE_1798,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=3,europe,FRA,FRA,,,FRA OCC,FRA
20,Rhone,1799,STATE_1799,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA
821,STATE_821,2009,STATE_2009,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=DAG SOV,europe,RUS,SOV,,,CIN RUS,DAG SOV
24,STATE_24,2018,STATE_2018,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,FRA,FRA,,GER,FRA,FRA
16,STATE_16,2038,STATE_2038,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3,europe,FRA,FRA,,GER,FRA,BGN FRA
18,STATE_18,2038,STATE_2038,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=3,europe,FRA,FRA,,GER,FRA,BGN FRA
1062,STATE_1062,2038,STATE_2038,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,europe,FRA,FRA,,GER,FRA,BGN FRA
880,Kotlas,214,STATE_214,manual,0.308,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
583,STATE_583,1000,STATE_1000,manual,0.308,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=KAZ RUS; bsr_tags=IDL SOV,asia,RUS,SOV,,,KAZ RUS,IDL SOV
108,STATE_108,107,STATE_107,merge,0.300,split+merge; province_overlap=3; tsr_overlap_rank=1/6; bsr_source_count=2,europe,YUG,YUG,,SER,SER YUG,SER YUG
565,Bodaybo,563,STATE_563,manual,0.300,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=EVE RUS; bsr_tags=FER SIB SOV,asia,RUS,SOV,,,EVE RUS,FER SIB SOV
10,STATE_10,90,STATE_90,merge,0.286,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,europe,RUS,POL,,GGO,POL,POL
977,Antwerpen,6,Flanders,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,BEL,BEL,,GER,BEL,BEL FLA
495,STATE_495,18,STATE_18,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=BGN FRA GER,europe,BRA,FRA,,GER,BRA,BGN FRA
28,Alsace-Lorraine,28,STATE_28,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=2,europe,GER,FRA,,GER,FRA GER,ALS FRA
1082,STATE_1082,76,STATE_76,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DAS MAL; bsr_tags=HUN ROM TRA,europe,DAS,ROM,DAS,HUN,MAL,ROM TRA
88,STATE_88,88,STATE_88,split,0.250,split; province_overlap=1; tsr_overlap_rank=4/9; bsr_source_count=1,europe,RUS,POL,,GGO,POL,GAL POL
1072,STATE_1072,88,STATE_88,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ATJ INS; bsr_tags=GAL GGO POL,europe,INS,POL,,GGO,ATJ,GAL POL
128,STATE_128,132,Lancashire,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,ENG,ENG,,,ENG,ENG
206,STATE_206,204,STATE_204,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,europe,RUS,SOV,,,BLR RUS,BLR SOV
218,STATE_218,234,STATE_234,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=KUB SOV,europe,RUS,SOV,,,RUS,KUB SOV
829,Volga Germany,239,STATE_239,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS VGE; bsr_tags=SOV,europe,RUS,SOV,,,RUS VGE,SOV
210,Nevel,263,STATE_263,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
495,STATE_495,263,STATE_263,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BRA; bsr_tags=SOV,europe,BRA,SOV,,,BRA,SOV
829,Volga Germany,265,STATE_265,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS VGE; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS VGE,DON SOV
651,Ufa,573,Zlatoust,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BSK RUS; bsr_tags=IDL SOV,europe,RUS,SOV,,,BSK RUS,IDL SOV
588,Semipalatinsk,589,STATE_589,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
495,STATE_495,804,STATE_804,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=DEN GER SHL,europe,BRA,DEN,,GER,BRA,DEN SHL
155,North Transdanubia,808,STATE_808,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,HUN,HUN,,,HUN,HUN
851,Var (Split-off from former Provence now Bouches-du-Rhône),823,STATE_823,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
46,Muntenia,832,STATE_832,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,ROM,ROM,,,ROM,ROM
801,STATE_801,943,STATE_943,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,BUL,BUL,BUL,,BUL,BUL
144,Nordland,1013,STATE_1013,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,NOR,NOR,,GER,NOR SMI,NOR
402,STATE_402,1120,STATE_1120,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KAZ RUS; bsr_tags=IDL SOV,europe,RUS,SOV,,,KAZ RUS,IDL SOV
516,Taymyria / Dudinka,1169,STATE_1169,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS TAY; bsr_tags=SIB SOV,asia,RUS,SOV,,,RUS TAY,SIB SOV
159,STATE_159,1203,STATE_1203,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=3,europe,ITA,ITA,,,ITA LBV,ITA PRM
162,STATE_162,1203,STATE_1203,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3,europe,ITA,ITA,,,ITA TOS,ITA PRM
1058,STATE_1058,1210,STATE_1210,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=SAF,africa,RUS,SAF,RUS,,ARM,SAF
826,STATE_826,1226,STATE_1226,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,RUS,SOV,,,ABK GEO RUS,GEO SOV
827,STATE_827,1226,STATE_1226,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=GEO SOV,europe,RUS,SOV,,,KBK RUS,GEO SOV
233,STATE_233,1326,STATE_1326,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=CIR KBR SOV,europe,RUS,SOV,,,RUS,CIR KBR SOV
827,STATE_827,1326,STATE_1326,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=CIR KBR SOV,europe,RUS,SOV,,,KBK RUS,CIR KBR SOV
754,STATE_754,1383,STATE_1383,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=POL SOV,europe,XSM,POL,,SOV,XSM,POL
