bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes
1117,STATE_1117,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1118,STATE_1118,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1120,STATE_1120,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1121,STATE_1121,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1132,STATE_1132,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1141,STATE_1141,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1152,STATE_1152,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1153,STATE_1153,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1154,STATE_1154,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1161,STATE_1161,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1162,STATE_1162,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1164,STATE_1164,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1165,STATE_1165,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1166,STATE_1166,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1167,STATE_1167,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1168,STATE_1168,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1169,STATE_1169,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1172,STATE_1172,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1174,STATE_1174,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1176,STATE_1176,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1177,STATE_1177,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1196,STATE_1196,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1212,STATE_1212,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1214,STATE_1214,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1217,STATE_1217,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1219,STATE_1219,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1224,STATE_1224,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1231,STATE_1231,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1235,STATE_1235,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1238,STATE_1238,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1243,STATE_1243,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1251,STATE_1251,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1252,STATE_1252,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1253,STATE_1253,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1255,STATE_1255,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1257,STATE_1257,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1258,STATE_1258,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1259,STATE_1259,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1262,STATE_1262,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1265,STATE_1265,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1266,STATE_1266,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1271,STATE_1271,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1272,STATE_1272,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1280,STATE_1280,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1281,STATE_1281,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1282,STATE_1282,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1283,STATE_1283,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1284,STATE_1284,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1289,STATE_1289,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1294,STATE_1294,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1297,STATE_1297,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1301,STATE_1301,932,STATE_932,same_name,requires_manual,,,staged merge review issues remain
1308,STATE_1308,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1309,STATE_1309,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1310,STATE_1310,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1312,STATE_1312,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1320,STATE_1320,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1322,STATE_1322,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1324,STATE_1324,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1326,STATE_1326,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1331,STATE_1331,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1336,STATE_1336,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1337,STATE_1337,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1338,STATE_1338,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1339,STATE_1339,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1340,STATE_1340,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1341,STATE_1341,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1342,STATE_1342,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1343,STATE_1343,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1346,STATE_1346,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1349,STATE_1349,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1355,STATE_1355,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1360,STATE_1360,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1365,STATE_1365,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1371,STATE_1371,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1372,STATE_1372,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1377,STATE_1377,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1382,STATE_1382,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1388,STATE_1388,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1389,STATE_1389,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1390,STATE_1390,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1400,STATE_1400,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1410,STATE_1410,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1411,STATE_1411,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1414,STATE_1414,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1416,STATE_1416,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1417,STATE_1417,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1420,STATE_1420,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1429,STATE_1429,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1440,STATE_1440,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1449,STATE_1449,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1451,STATE_1451,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1452,STATE_1452,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1476,STATE_1476,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1483,STATE_1483,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1504,STATE_1504,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1505,STATE_1505,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1511,STATE_1511,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1512,STATE_1512,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1514,STATE_1514,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1516,STATE_1516,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1520,STATE_1520,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1521,STATE_1521,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1522,STATE_1522,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1533,STATE_1533,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1535,STATE_1535,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1538,STATE_1538,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1546,STATE_1546,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1547,STATE_1547,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1549,STATE_1549,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1550,STATE_1550,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1551,STATE_1551,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1556,STATE_1556,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1565,STATE_1565,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1583,STATE_1583,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1584,STATE_1584,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1585,STATE_1585,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1591,STATE_1591,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1592,STATE_1592,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1593,STATE_1593,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1598,STATE_1598,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1603,STATE_1603,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1606,STATE_1606,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1609,STATE_1609,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1612,STATE_1612,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1613,STATE_1613,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1614,STATE_1614,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1633,STATE_1633,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1634,STATE_1634,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1635,STATE_1635,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1636,STATE_1636,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1639,STATE_1639,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1642,STATE_1642,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1643,STATE_1643,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1645,STATE_1645,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1646,STATE_1646,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1647,STATE_1647,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1650,STATE_1650,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1651,STATE_1651,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1653,STATE_1653,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1660,STATE_1660,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1664,STATE_1664,344,STATE_344,same_name,requires_manual,,,staged merge review issues remain
1665,STATE_1665,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1673,STATE_1673,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1674,STATE_1674,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1677,STATE_1677,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1680,STATE_1680,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1685,STATE_1685,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1703,STATE_1703,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1711,STATE_1711,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1713,STATE_1713,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1714,STATE_1714,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1727,STATE_1727,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1735,impassable = yes #we do a substantial amount of trolling,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1736,impassable = yes #we do a substantial amount of trolling,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1742,STATE_1742,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1744,STATE_1744,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1745,STATE_1745,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1746,STATE_1746,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1748,STATE_1748,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1752,STATE_1752,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1763,STATE_1763,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1765,STATE_1765,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1766,STATE_1766,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1770,STATE_1770,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1776,STATE_1776,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1782,STATE_1782,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1783,STATE_1783,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1787,STATE_1787,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1788,STATE_1788,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1789,STATE_1789,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1790,STATE_1790,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1791,STATE_1791,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1792,STATE_1792,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1793,STATE_1793,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1795,STATE_1795,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1810,STATE_1810,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1812,STATE_1812,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1819,STATE_1819,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1820,STATE_1820,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1824,STATE_1824,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1827,STATE_1827,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1830,STATE_1830,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1831,STATE_1831,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1832,STATE_1832,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1833,STATE_1833,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1841,STATE_1841,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1850,STATE_1850,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1852,STATE_1852,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1854,STATE_1854,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1855,STATE_1855,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1856,STATE_1856,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1857,STATE_1857,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1858,STATE_1858,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1864,STATE_1864,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1869,STATE_1869,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1870,STATE_1870,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1882,STATE_1882,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1883,STATE_1883,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1890,STATE_1890,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1891,STATE_1891,497,STATE_497,same_name,requires_manual,,,staged merge review issues remain
1892,STATE_1892,937,STATE_937,same_name,requires_manual,,,staged merge review issues remain
1898,STATE_1898,941,STATE_941,same_name,requires_manual,,,staged merge review issues remain
1899,Minas Gerais,943,STATE_943,province_overlap,requires_manual,,,staged merge review issues remain
1904,STATE_1904,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1908,STATE_1908,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1922,STATE_1922,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1927,STATE_1927,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1932,STATE_1932,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1933,STATE_1933,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1941,STATE_1941,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1945,STATE_1945,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1947,Madras,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1948,Mysore,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1952,STATE_1952,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1953,STATE_1953,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1955,STATE_1955,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1956,STATE_1956,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1957,STATE_1957,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1958,STATE_1958,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1960,STATE_1960,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1963,STATE_1963,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1966,STATE_1966,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1967,STATE_1967,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1971,STATE_1971,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1980,STATE_1980,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1981,STATE_1981,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1982,STATE_1982,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1983,STATE_1983,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1984,STATE_1984,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
1991,STATE_1991,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2000,STATE_2000,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2001,STATE_2001,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2005,STATE_2005,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2006,STATE_2006,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2008,STATE_2008,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2015,STATE_2015,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2020,STATE_2020,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2021,STATE_2021,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2022,STATE_2022,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2028,STATE_2028,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
2030,STATE_2030,,,new_bsr_state,requires_manual,,,new BSR state has no TSR overlay candidate
