bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
887,STATE_887,europe,69,STATE_69,split,1.000,1,10,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
1942,STATE_1942,europe,807,STATE_807,split,0.500,1,6,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/8; bsr_source_count=1
1973,STATE_1973,europe,86,STATE_86,split,1.000,1,6,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
2029,STATE_2029,europe,86,STATE_86,split,0.500,1,6,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
103,STATE_103,europe,103,Dalmatia,split,1.000,1,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
146,STATE_146,europe,146,KARJALA,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=9; tsr_overlap_rank=1/4; bsr_source_count=1
1091,STATE_1091,europe,231,STATE_231,split,0.500,2,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
1092,STATE_1092,europe,231,STATE_231,split,0.667,3,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/7; bsr_source_count=1
1193,STATE_1193,europe,157,STATE_157,merge,0.600,3,5,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=2/5; bsr_source_count=2
1225,STATE_1225,europe,231,STATE_231,split,1.000,1,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/7; bsr_source_count=1
1363,STATE_1363,europe,97,STATE_97,split,1.000,1,5,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/6; bsr_source_count=1
1364,STATE_1364,europe,807,STATE_807,split,1.000,1,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=8/8; bsr_source_count=1
1373,STATE_1373,europe,97,STATE_97,split,1.000,1,5,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1
1381,STATE_1381,europe,146,KARJALA,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1424,STATE_1424,europe,807,STATE_807,split,1.000,1,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=1
1463,STATE_1463,asia,405,Tashkent,merge,0.500,2,5,2,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
1560,STATE_1560,europe,86,STATE_86,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/6; bsr_source_count=1
1604,STATE_1604,europe,11,STATE_11,merge,0.500,2,5,2,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
1619,STATE_1619,europe,206,STATE_206,merge,0.500,3,5,2,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=3
1631,Vaasa,europe,149,VAASA,merge,0.800,2,5,2,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=2
1755,STATE_1755,europe,157,STATE_157,split,0.667,2,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=4/5; bsr_source_count=1
1757,STATE_1757,europe,157,STATE_157,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1969,STATE_1969,europe,97,STATE_97,split,1.000,1,5,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1
1972,STATE_1972,europe,97,STATE_97,split,0.500,1,5,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
2007,STATE_2007,europe,231,STATE_231,split,1.000,1,5,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
2017,STATE_2017,europe,157,STATE_157,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/5; bsr_source_count=1
2031,STATE_2031,europe,86,STATE_86,split,1.000,1,5,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
2038,STATE_2038,europe,16,STATE_16,merge,0.333,3,5,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3
2,STATE_2,europe,2,Latium,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
11,STATE_11,europe,815,STATE_815,merge,0.600,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
36,STATE_36,europe,36,STATE_36,split,1.000,1,4,3,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
59,STATE_59,europe,58,STATE_58,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
137,STATE_137,europe,137,STATE_137,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
211,STATE_211,europe,211,STATE_211,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
815,STATE_815,europe,18,STATE_18,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
866,STATE_866,europe,736,Name was Istria before the Pola (Istria) split and merge with Fiume,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
880,STATE_880,europe,810,STATE_810,split,1.000,2,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
881,STATE_881,europe,809,STATE_809,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
997,STATE_997,europe,97,STATE_97,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
1100,STATE_1100,europe,834,STATE_834,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1104,STATE_1104,europe,103,Dalmatia,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
1119,STATE_1119,europe,87,STATE_87,merge,0.800,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=2
1223,STATE_1223,europe,230,STATE_230,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
1384,STATE_1384,europe,94,STATE_94,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=4/9; bsr_source_count=1
1385,STATE_1385,europe,93,STATE_93,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
1387,STATE_1387,europe,103,Dalmatia,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1405,Cornwall,europe,123,STATE_123,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
1425,STATE_1425,europe,807,STATE_807,split,0.333,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=4/8; bsr_source_count=1
1433,STATE_1433,europe,94,STATE_94,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/9; bsr_source_count=1
1434,STATE_1434,europe,93,STATE_93,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
1437,STATE_1437,europe,230,STATE_230,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
1443,STATE_1443,europe,763,STATE_763,split,0.500,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1446,STATE_1446,europe,225,Sumy,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1455,STATE_1455,europe,199,STATE_199,merge,0.667,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=2
1462,STATE_1462,asia,584,STATE_584,merge,0.917,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=11; tsr_overlap_rank=1/6; bsr_source_count=2
1467,STATE_1467,asia,823,Karakalpakstan,merge,0.833,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=2
1470,STATE_1470,europe,206,STATE_206,merge,0.750,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=2
1485,STATE_1485,europe,94,STATE_94,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=6/9; bsr_source_count=1
1555,STATE_1555,europe,93,STATE_93,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
1570,STATE_1570,europe,73,STATE_73,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1600,STATE_1600,europe,763,STATE_763,split,0.750,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
1602,STATE_1602,europe,94,STATE_94,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=8/9; bsr_source_count=1
1626,Varsinais Suomi / Finland Proper,europe,926,TURKU AND PORI,merge,0.750,3,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=3
1731,STATE_1731,europe,1048,Moselgebiet,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
1732,STATE_1732,europe,18,STATE_18,split,0.500,2,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=1
1775,STATE_1775,europe,87,STATE_87,merge,0.500,2,4,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
1940,STATE_1940,europe,766,STATE_766,split,1.000,1,4,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1987,STATE_1987,europe,45,STATE_45,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
2016,STATE_2016,europe,159,STATE_159,split,1.000,1,4,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
14,STATE_14,europe,14,STATE_14,split,0.900,1,3,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1
18,STATE_18,europe,1062,STATE_1062,split,0.750,2,3,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
24,STATE_24,europe,24,STATE_24,merge,0.600,2,3,1,no,no,yes,requires_manual,owner/controller/core conflict,merge vp_review owner_core_conflict,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
76,STATE_76,europe,76,STATE_76,split,0.750,3,3,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=1
86,STATE_86,europe,86,STATE_86,split,1.000,1,3,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
94,STATE_94,europe,94,STATE_94,split,1.000,1,3,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/9; bsr_source_count=1
97,STATE_97,europe,97,STATE_97,split,1.000,1,3,2,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
162,STATE_162,europe,162,STATE_162,split,1.000,1,3,1,no,no,yes,requires_manual,owner/controller/core conflict,split vp_review owner_core_conflict,split; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=1
