bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
832,STATE_832,971,Northern Dobruja,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
833,STATE_833,46,Muntenia,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
834,STATE_834,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
835,STATE_835,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
836,STATE_836,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
837,STATE_837,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
838,STATE_838,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
839,STATE_839,357,STATE_357,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
840,STATE_840,357,STATE_357,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
841,STATE_841,361,STATE_361,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
842,STATE_842,468,Saint Lawrence,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
843,STATE_843,816,STATE_816,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
844,STATE_844,361,STATE_361,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
845,STATE_845,371,STATE_371,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
846,STATE_846,381,STATE_381,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
847,STATE_847,382,STATE_382,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
848,STATE_848,383,STATE_383,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
849,STATE_849,374,STATE_374,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
850,STATE_850,375,STATE_375,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
851,STATE_851,375,STATE_375,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
852,STATE_852,375,STATE_375,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
853,STATE_853,379,STATE_379,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
854,STATE_854,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
855,STATE_855,378,STATE_378,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
856,STATE_856,393,STATE_393,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
857,STATE_857,391,STATE_391,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
858,STATE_858,371,STATE_371,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
859,STATE_859,388,STATE_388,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
860,STATE_860,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
861,STATE_861,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
862,STATE_862,933,STATE_933,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
863,STATE_863,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
864,STATE_864,305,STATE_305,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
865,STATE_865,807,STATE_807,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
866,STATE_866,736,Name was Istria before the Pola (Istria) split and merge with Fiume,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
867,STATE_867,850,Trentino,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
868,STATE_868,45,STATE_45,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
869,STATE_869,109,Croatia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
870,STATE_870,803,STATE_803,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
871,STATE_871,970,STATE_970,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
872,STATE_872,108,STATE_108,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
873,STATE_873,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
874,STATE_874,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
875,STATE_875,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
876,STATE_876,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
877,STATE_877,799,STATE_799,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
878,STATE_878,108,STATE_108,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
879,STATE_879,814,STATE_814,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
880,STATE_880,810,STATE_810,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
881,STATE_881,809,STATE_809,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
882,STATE_882,811,STATE_811,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
883,STATE_883,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
884,STATE_884,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
885,STATE_885,1095,STATE_1095,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
886,STATE_886,972,STATE_972,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
887,STATE_887,69,STATE_69,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
888,STATE_888,972,STATE_972,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
889,STATE_889,70,STATE_70,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
890,STATE_890,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
891,STATE_891,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
892,STATE_892,845,STATE_845,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
893,STATE_893,846,STATE_846,merge,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
894,STATE_894,151,STATE_151,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
895,STATE_895,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
896,STATE_896,772,Middle Congo (Brazzaville),split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
897,STATE_897,914,STATE_914,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
898,STATE_898,774,STATE_774,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
899,STATE_899,660,STATE_660,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
900,STATE_900,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
901,STATE_901,900,STATE_900,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
902,STATE_902,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
903,STATE_903,1031,STATE_1031,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
904,STATE_904,1031,STATE_1031,split,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
905,STATE_905,1030,STATE_1030,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
906,STATE_906,1029,STATE_1029,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
907,STATE_907,1029,STATE_1029,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
908,STATE_908,527,STATE_527,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
909,STATE_909,1028,STATE_1028,split,approve_selected,,Phase4a: conf=0.933 owner/core conflict auto approve
910,STATE_910,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
911,STATE_911,1031,STATE_1031,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
912,STATE_912,964,STATE_964,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
913,STATE_913,963,STATE_963,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
914,STATE_914,280,STATE_280,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
915,STATE_915,951,STATE_951,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
916,STATE_916,506,Antofagasta,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
917,STATE_917,304,STATE_304,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
918,STATE_918,979,STATE_979,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
919,STATE_919,871,STATE_871,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
920,STATE_920,870,STATE_870,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
921,STATE_921,674,STATE_674,merge,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
922,STATE_922,285,STATE_285,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
923,STATE_923,873,STATE_873,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
924,STATE_924,674,STATE_674,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
925,STATE_925,78,STATE_78,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
926,STATE_926,202,STATE_202,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
927,STATE_927,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
928,STATE_928,215,STATE_215,split,approve_selected,,Phase4a: conf=0.875 owner/core conflict auto approve
929,STATE_929,215,STATE_215,split,approve_selected,,Phase4a: conf=0.923 owner/core conflict auto approve
930,STATE_930,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
931,STATE_931,232,Dagestan,split,approve_selected,,Phase4a: conf=0.9 owner/core conflict auto approve
932,STATE_932,232,Dagestan,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
933,STATE_933,95,STATE_95,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
934,STATE_934,102,STATE_102,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
935,STATE_935,102,STATE_102,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
936,STATE_936,1049,Prekmurje,province_overlap,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
937,STATE_937,109,Croatia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
938,STATE_938,940,STATE_940,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
939,STATE_939,103,Dalmatia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
940,STATE_940,105,STATE_105,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
941,STATE_941,802,STATE_802,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
942,STATE_942,801,STATE_801,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
943,STATE_943,211,STATE_211,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
944,STATE_944,859,STATE_859,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
945,STATE_945,1010,STATE_1010,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
946,STATE_946,1011,STATE_1011,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
947,STATE_947,1051,STATE_1051,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
948,STATE_948,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
949,STATE_949,293,STATE_293,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
950,STATE_950,1055,STATE_1055,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
951,STATE_951,345,STATE_345,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
952,STATE_952,183,STATE_183,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
953,STATE_953,49,Ankara,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
954,STATE_954,343,Afyon,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
955,STATE_955,355,STATE_355,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
956,STATE_956,798,STATE_798,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
957,STATE_957,798,STATE_798,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
958,STATE_958,349,STATE_349,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
959,STATE_959,353,STATE_353,merge,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
960,STATE_960,352,STATE_352,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
961,STATE_961,1059,STATE_1059,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
962,STATE_962,528,North Kyushu,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
963,STATE_963,1019,South Tohoku,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
964,STATE_964,282,Kanto,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
965,STATE_965,531,Kansai,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
966,STATE_966,1018,South Kyushu,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
967,STATE_967,1018,South Kyushu,merge,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
968,STATE_968,1018,South Kyushu,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
969,STATE_969,530,Shikoku,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
970,STATE_970,409,STATE_409,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
971,STATE_971,526,STATE_526,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
972,STATE_972,686,STATE_686,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
973,STATE_973,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
974,STATE_974,967,STATE_967,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
975,STATE_975,187,STATE_187,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
976,STATE_976,185,STATE_185,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
977,STATE_977,185,STATE_185,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
978,STATE_978,47,Thessaly,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
979,STATE_979,56,STATE_56,merge,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
980,STATE_980,1021,STATE_1021,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
981,STATE_981,1083,STATE_1083,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
982,STATE_982,1023,STATE_1023,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
983,STATE_983,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
984,STATE_984,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
985,STATE_985,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
986,STATE_986,160,STATE_160,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
987,STATE_987,159,STATE_159,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
988,STATE_988,158,STATE_158,split,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
989,STATE_989,158,STATE_158,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
990,STATE_990,2,Latium,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
991,STATE_991,117,Campania,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
992,STATE_992,849,STATE_849,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
993,STATE_993,736,Name was Istria before the Pola (Istria) split and merge with Fiume,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
994,STATE_994,947,STATE_947,same_name,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
995,STATE_995,446,Suez,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
996,STATE_996,88,STATE_88,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
997,STATE_997,97,STATE_97,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
998,STATE_998,273,Libyan Desert,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
999,STATE_999,402,STATE_402,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1000,STATE_1000,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1001,STATE_1001,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1002,STATE_1002,826,STATE_826,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1003,STATE_1003,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1004,STATE_1004,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1005,STATE_1005,229,STATE_229,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1006,STATE_1006,138,STATE_138,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1007,STATE_1007,141,Svealand,merge,approve_selected,,Phase4c: conf=0.778 resource/building dist auto approve
1008,STATE_1008,916,STATE_916,merge,approve_selected,,Phase4c: conf=0.529 resource/building dist auto approve
1009,STATE_1009,917,STATE_917,merge,approve_selected,,Phase4b: conf=0.789 owner/core conflict auto approve
1010,STATE_1010,921,Telemark,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1011,STATE_1011,920,STATE_920,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1012,STATE_1012,920,STATE_920,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1013,STATE_1013,923,STATE_923,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1014,STATE_1014,144,Nordland,merge,approve_selected,,Phase4a: conf=0.875 owner/core conflict auto approve
1015,STATE_1015,818,STATE_818,merge,approve_selected,,Phase4c: conf=0.917 resource/building dist auto approve
